Year,League,Removed-Players,RP-Ranking,Original-Range,New-Ranking,New-Range,Original-Ranking
2022,AL,"('Ohtani', 'Verlander')","(2, 10)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(2, 3, 5, 4, 6)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Ohtani', 'Arraez')","(2, 13)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(2, 3, 5, 4, 6)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Ohtani', 'Abreu')","(2, 18)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(2, 3, 5, 4, 6)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Bogaerts', 'Verlander')","(9, 10)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(3, 4, 6, 5, 7)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Bogaerts', 'Arraez')","(9, 13)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(3, 4, 6, 5, 7)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Bogaerts', 'Abreu')","(9, 18)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(3, 4, 6, 5, 7)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Verlander', 'Arraez')","(10, 13)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(3, 4, 6, 5, 7)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Verlander', 'Abreu')","(10, 18)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(3, 4, 6, 5, 7)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Arraez', 'Abreu')","(13, 18)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(3, 4, 6, 5, 7)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,NL,"('Goldschmidt', 'Machado')","(1, 2)","('Arenado', 'Freeman', 'Betts', 'Riley', 'Realmuto')","(2, 1, 3, 4, 5)","('Freeman', 'Arenado', 'Betts', 'Riley', 'Realmuto')","(4, 3, 5, 6, 7)"
2022,NL,"('Goldschmidt', 'Alonso')","(1, 8)","('Arenado', 'Freeman', 'Betts', 'Riley', 'Realmuto')","(3, 2, 4, 5, 6)","('Freeman', 'Arenado', 'Betts', 'Riley', 'Realmuto')","(4, 3, 5, 6, 7)"
2022,NL,"('Goldschmidt', 'Lindor')","(1, 9)","('Arenado', 'Freeman', 'Betts', 'Riley', 'Realmuto')","(3, 2, 4, 5, 6)","('Freeman', 'Arenado', 'Betts', 'Riley', 'Realmuto')","(4, 3, 5, 6, 7)"
2022,NL,"('Goldschmidt', 'Alcantara')","(1, 10)","('Arenado', 'Freeman', 'Betts', 'Riley', 'Realmuto')","(3, 2, 4, 5, 6)","('Freeman', 'Arenado', 'Betts', 'Riley', 'Realmuto')","(4, 3, 5, 6, 7)"
2022,NL,"('Goldschmidt', 'Turner')","(1, 11)","('Arenado', 'Freeman', 'Betts', 'Riley', 'Realmuto')","(3, 2, 4, 5, 6)","('Freeman', 'Arenado', 'Betts', 'Riley', 'Realmuto')","(4, 3, 5, 6, 7)"
2022,NL,"('Goldschmidt', 'Swanson')","(1, 12)","('Arenado', 'Freeman', 'Betts', 'Riley', 'Realmuto')","(3, 2, 4, 5, 6)","('Freeman', 'Arenado', 'Betts', 'Riley', 'Realmuto')","(4, 3, 5, 6, 7)"
2022,NL,"('Goldschmidt', 'HarrisII')","(1, 13)","('Arenado', 'Freeman', 'Betts', 'Riley', 'Realmuto')","(3, 2, 4, 5, 6)","('Freeman', 'Arenado', 'Betts', 'Riley', 'Realmuto')","(4, 3, 5, 6, 7)"
2022,NL,"('Goldschmidt', 'Urias')","(1, 14)","('Arenado', 'Freeman', 'Betts', 'Riley', 'Realmuto')","(3, 2, 4, 5, 6)","('Freeman', 'Arenado', 'Betts', 'Riley', 'Realmuto')","(4, 3, 5, 6, 7)"
2022,NL,"('Goldschmidt', 'McNeil')","(1, 15)","('Arenado', 'Freeman', 'Betts', 'Riley', 'Realmuto')","(3, 2, 4, 5, 6)","('Freeman', 'Arenado', 'Betts', 'Riley', 'Realmuto')","(4, 3, 5, 6, 7)"
2022,NL,"('Goldschmidt', 'Diaz')","(1, 16)","('Arenado', 'Freeman', 'Betts', 'Riley', 'Realmuto')","(3, 2, 4, 5, 6)","('Freeman', 'Arenado', 'Betts', 'Riley', 'Realmuto')","(4, 3, 5, 6, 7)"
2022,NL,"('Goldschmidt', 'Bard')","(1, 17)","('Arenado', 'Freeman', 'Betts', 'Riley', 'Realmuto')","(3, 2, 4, 5, 6)","('Freeman', 'Arenado', 'Betts', 'Riley', 'Realmuto')","(4, 3, 5, 6, 7)"
2022,NL,"('Goldschmidt', 'Schwarber')","(1, 18)","('Arenado', 'Freeman', 'Betts', 'Riley', 'Realmuto')","(3, 2, 4, 5, 6)","('Freeman', 'Arenado', 'Betts', 'Riley', 'Realmuto')","(4, 3, 5, 6, 7)"
2022,NL,"('Goldschmidt', 'Marte')","(1, 19)","('Arenado', 'Freeman', 'Betts', 'Riley', 'Realmuto')","(3, 2, 4, 5, 6)","('Freeman', 'Arenado', 'Betts', 'Riley', 'Realmuto')","(4, 3, 5, 6, 7)"
2023,NL,"('AcunaJr', 'Betts')","(1, 2)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(1, 2, 3, 4, 6)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('AcunaJr', 'Bellinger')","(1, 10)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(2, 3, 4, 5, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('AcunaJr', 'Harper')","(1, 12)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(2, 3, 4, 5, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('AcunaJr', 'Tatis')","(1, 15)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(2, 3, 4, 5, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('AcunaJr', 'Alonso')","(1, 18)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(2, 3, 4, 5, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Betts', 'Bellinger')","(2, 10)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(2, 3, 4, 5, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Betts', 'Harper')","(2, 12)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(2, 3, 4, 5, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Betts', 'Tatis')","(2, 15)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(2, 3, 4, 5, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Betts', 'Alonso')","(2, 18)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(2, 3, 4, 5, 7)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Lindor', 'Bellinger')","(9, 10)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Lindor', 'Harper')","(9, 12)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Bellinger', 'Contreras')","(10, 11)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Bellinger', 'Harper')","(10, 12)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Bellinger', 'Snell')","(10, 13)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Bellinger', 'Kim')","(10, 14)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Bellinger', 'Tatis')","(10, 15)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Bellinger', 'Albies')","(10, 16)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Bellinger', 'Webb')","(10, 17)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Bellinger', 'Alonso')","(10, 18)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Bellinger', 'Ozuna')","(10, 19)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Bellinger', 'Swanson')","(10, 20)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Bellinger', 'Schwarber')","(10, 21)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Bellinger', 'Williams')","(10, 22)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Bellinger', 'Walker')","(10, 23)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Bellinger', 'Castellanos')","(10, 24)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Bellinger', 'Friedl')","(10, 25)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Bellinger', 'Gallen')","(10, 26)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Contreras', 'Harper')","(11, 12)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Harper', 'Snell')","(12, 13)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Harper', 'Kim')","(12, 14)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Harper', 'Tatis')","(12, 15)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Harper', 'Albies')","(12, 16)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Harper', 'Webb')","(12, 17)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Harper', 'Alonso')","(12, 18)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Harper', 'Ozuna')","(12, 19)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Harper', 'Swanson')","(12, 20)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Harper', 'Schwarber')","(12, 21)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Harper', 'Williams')","(12, 22)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Harper', 'Walker')","(12, 23)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Harper', 'Castellanos')","(12, 24)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Harper', 'Friedl')","(12, 25)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Harper', 'Gallen')","(12, 26)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
2023,NL,"('Tatis', 'Alonso')","(15, 18)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Riley')","(3, 4, 5, 6, 8)","('Freeman', 'Olson', 'Carroll', 'Soto', 'Arraez')","(3, 4, 5, 6, 8)"
